# dataset: GeoCSV 2.0
# delimiter: ,
# SID: XB_ELYHK_09_UK1
# sample_count: 864
# sample_rate_hz: 0.01
# start_time: 2021-12-24T00:00:08.810000Z
# latitude_deg: 4.502384
# longitude_deg: 135.623447
# elevation_m: -2613.4
# depth_m: 0.9
# azimuth_deg: 90.0
# dip_deg: 0
# instrument: HK-TEMP
# geodetic_datum: Mars 2000 planetocentric, MOLA geoid
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2021-12-24T00:00:08.810000Z, 33426
2021-12-24T00:01:48.810000Z, 33410
2021-12-24T00:03:28.810000Z, 33394
2021-12-24T00:05:08.810000Z, 33377
2021-12-24T00:06:48.810000Z, 33362
2021-12-24T00:08:28.810000Z, 33343
2021-12-24T00:10:08.810000Z, 33321
2021-12-24T00:11:48.810000Z, 33298
2021-12-24T00:13:28.810000Z, 33282
2021-12-24T00:15:08.810000Z, 33266
2021-12-24T00:16:48.810000Z, 33235
2021-12-24T00:18:28.810000Z, 33230
2021-12-24T00:20:08.810000Z, 33202
2021-12-24T00:21:48.810000Z, 33186
2021-12-24T00:23:28.810000Z, 33157
2021-12-24T00:25:08.810000Z, 33138
2021-12-24T00:26:48.810000Z, 33120
2021-12-24T00:28:28.810000Z, 33090
2021-12-24T00:30:08.810000Z, 33074
2021-12-24T00:31:48.810000Z, 33042
2021-12-24T00:33:28.810000Z, 33025
2021-12-24T00:35:08.810000Z, 32994
2021-12-24T00:36:48.810000Z, 32978
2021-12-24T00:38:28.810000Z, 32946
2021-12-24T00:40:08.810000Z, 32929
2021-12-24T00:41:48.810000Z, 32898
2021-12-24T00:43:28.810000Z, 32871
2021-12-24T00:45:08.810000Z, 32850
2021-12-24T00:46:48.810000Z, 32818
2021-12-24T00:48:28.810000Z, 32799
2021-12-24T00:50:08.810000Z, 32770
2021-12-24T00:51:48.810000Z, 32738
2021-12-24T00:53:28.810000Z, 32722
2021-12-24T00:55:08.810000Z, 32690
2021-12-24T00:56:48.810000Z, 32661
2021-12-24T00:58:28.810000Z, 32642
2021-12-24T01:00:08.810000Z, 32610
2021-12-24T01:01:48.810000Z, 32580
2021-12-24T01:03:28.810000Z, 32561
2021-12-24T01:05:08.810000Z, 32530
2021-12-24T01:06:48.810000Z, 32498
2021-12-24T01:08:28.810000Z, 32468
2021-12-24T01:10:08.810000Z, 32450
2021-12-24T01:11:48.810000Z, 32418
2021-12-24T01:13:28.810000Z, 32387
2021-12-24T01:15:08.810000Z, 32370
2021-12-24T01:16:48.810000Z, 32338
2021-12-24T01:18:28.810000Z, 32306
2021-12-24T01:20:08.810000Z, 32274
2021-12-24T01:21:48.810000Z, 32256
2021-12-24T01:23:28.810000Z, 32226
2021-12-24T01:25:08.810000Z, 32194
2021-12-24T01:26:48.810000Z, 32174
2021-12-24T01:28:28.810000Z, 32146
2021-12-24T01:30:08.810000Z, 32114
2021-12-24T01:31:48.810000Z, 32082
2021-12-24T01:33:28.810000Z, 32056
2021-12-24T01:35:08.810000Z, 32033
2021-12-24T01:36:48.810000Z, 32002
2021-12-24T01:38:28.810000Z, 31970
2021-12-24T01:40:08.810000Z, 31945
2021-12-24T01:41:48.810000Z, 31921
2021-12-24T01:43:28.810000Z, 31890
2021-12-24T01:45:08.810000Z, 31858
2021-12-24T01:46:48.810000Z, 31826
2021-12-24T01:48:28.810000Z, 31809
2021-12-24T01:50:08.810000Z, 31778
2021-12-24T01:51:48.810000Z, 31746
2021-12-24T01:53:28.810000Z, 31717
2021-12-24T01:55:08.810000Z, 31698
2021-12-24T01:56:48.810000Z, 31666
2021-12-24T01:58:28.810000Z, 31635
2021-12-24T02:00:08.810000Z, 31609
2021-12-24T02:01:48.810000Z, 31585
2021-12-24T02:03:28.810000Z, 31554
2021-12-24T02:05:08.810000Z, 31524
2021-12-24T02:06:48.810000Z, 31502
2021-12-24T02:08:28.810000Z, 31474
2021-12-24T02:10:08.810000Z, 31442
2021-12-24T02:11:48.810000Z, 31410
2021-12-24T02:13:28.810000Z, 31392
2021-12-24T02:15:08.810000Z, 31362
2021-12-24T02:16:48.810000Z, 31330
2021-12-24T02:18:28.810000Z, 31301
2021-12-24T02:20:08.810000Z, 31282
2021-12-24T02:21:48.810000Z, 31250
2021-12-24T02:23:28.810000Z, 31218
2021-12-24T02:25:08.810000Z, 31191
2021-12-24T02:26:48.810000Z, 31170
2021-12-24T02:28:28.810000Z, 31139
2021-12-24T02:30:08.810000Z, 31121
2021-12-24T02:31:48.810000Z, 31090
2021-12-24T02:33:28.810000Z, 31058
2021-12-24T02:35:08.810000Z, 31040
2021-12-24T02:36:48.810000Z, 31010
2021-12-24T02:38:28.810000Z, 30978
2021-12-24T02:40:08.810000Z, 30958
2021-12-24T02:41:48.810000Z, 30930
2021-12-24T02:43:28.810000Z, 30898
2021-12-24T02:45:08.810000Z, 30875
2021-12-24T02:46:48.810000Z, 30850
2021-12-24T02:48:28.810000Z, 30818
2021-12-24T02:50:08.810000Z, 30795
2021-12-24T02:51:48.810000Z, 30770
2021-12-24T02:53:28.810000Z, 30738
2021-12-24T02:55:08.810000Z, 30722
2021-12-24T02:56:48.810000Z, 30690
2021-12-24T02:58:28.810000Z, 30673
2021-12-24T03:00:08.810000Z, 30642
2021-12-24T03:01:48.810000Z, 30611
2021-12-24T03:03:28.810000Z, 30594
2021-12-24T03:05:08.810000Z, 30562
2021-12-24T03:06:48.810000Z, 30532
2021-12-24T03:08:28.810000Z, 30514
2021-12-24T03:10:08.810000Z, 30482
2021-12-24T03:11:48.810000Z, 30465
2021-12-24T03:13:28.810000Z, 30434
2021-12-24T03:15:08.810000Z, 30404
2021-12-24T03:16:48.810000Z, 30386
2021-12-24T03:18:28.810000Z, 30354
