# dataset: GeoCSV 2.0
# delimiter: ,
# SID: XB_ELYHK_15_UKP
# sample_count: 864
# sample_rate_hz: 0.01
# start_time: 2021-12-24T00:00:08.810000Z
# latitude_deg: 4.502384
# longitude_deg: 135.623447
# elevation_m: -2613.4
# depth_m: 0.9
# azimuth_deg: 90.0
# dip_deg: 0
# instrument: HK-TEMP
# geodetic_datum: Mars 2000 planetocentric, MOLA geoid
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2021-12-24T00:00:08.810000Z, 11392
2021-12-24T00:01:48.810000Z, 11392
2021-12-24T00:03:28.810000Z, 11392
2021-12-24T00:05:08.810000Z, 11392
2021-12-24T00:06:48.810000Z, 11391
2021-12-24T00:08:28.810000Z, 11390
2021-12-24T00:10:08.810000Z, 11389
2021-12-24T00:11:48.810000Z, 11389
2021-12-24T00:13:28.810000Z, 11385
2021-12-24T00:15:08.810000Z, 11383
2021-12-24T00:16:48.810000Z, 11381
2021-12-24T00:18:28.810000Z, 11381
2021-12-24T00:20:08.810000Z, 11380
2021-12-24T00:21:48.810000Z, 11386
2021-12-24T00:23:28.810000Z, 11380
2021-12-24T00:25:08.810000Z, 11378
2021-12-24T00:26:48.810000Z, 11383
2021-12-24T00:28:28.810000Z, 11381
2021-12-24T00:30:08.810000Z, 11381
2021-12-24T00:31:48.810000Z, 11380
2021-12-24T00:33:28.810000Z, 11383
2021-12-24T00:35:08.810000Z, 11380
2021-12-24T00:36:48.810000Z, 11380
2021-12-24T00:38:28.810000Z, 11380
2021-12-24T00:40:08.810000Z, 11378
2021-12-24T00:41:48.810000Z, 11383
2021-12-24T00:43:28.810000Z, 11381
2021-12-24T00:45:08.810000Z, 11382
2021-12-24T00:46:48.810000Z, 11384
2021-12-24T00:48:28.810000Z, 11385
2021-12-24T00:50:08.810000Z, 11386
2021-12-24T00:51:48.810000Z, 11389
2021-12-24T00:53:28.810000Z, 11391
2021-12-24T00:55:08.810000Z, 11391
2021-12-24T00:56:48.810000Z, 11392
2021-12-24T00:58:28.810000Z, 11392
2021-12-24T01:00:08.810000Z, 11392
2021-12-24T01:01:48.810000Z, 11392
2021-12-24T01:03:28.810000Z, 11392
2021-12-24T01:05:08.810000Z, 11392
2021-12-24T01:06:48.810000Z, 11393
2021-12-24T01:08:28.810000Z, 11397
2021-12-24T01:10:08.810000Z, 11397
2021-12-24T01:11:48.810000Z, 11393
2021-12-24T01:13:28.810000Z, 11397
2021-12-24T01:15:08.810000Z, 11395
2021-12-24T01:16:48.810000Z, 11401
2021-12-24T01:18:28.810000Z, 11404
2021-12-24T01:20:08.810000Z, 11408
2021-12-24T01:21:48.810000Z, 11408
2021-12-24T01:23:28.810000Z, 11408
2021-12-24T01:25:08.810000Z, 11408
2021-12-24T01:26:48.810000Z, 11408
2021-12-24T01:28:28.810000Z, 11408
2021-12-24T01:30:08.810000Z, 11409
2021-12-24T01:31:48.810000Z, 11410
2021-12-24T01:33:28.810000Z, 11414
2021-12-24T01:35:08.810000Z, 11415
2021-12-24T01:36:48.810000Z, 11414
2021-12-24T01:38:28.810000Z, 11417
2021-12-24T01:40:08.810000Z, 11419
2021-12-24T01:41:48.810000Z, 11424
2021-12-24T01:43:28.810000Z, 11424
2021-12-24T01:45:08.810000Z, 11424
2021-12-24T01:46:48.810000Z, 11424
2021-12-24T01:48:28.810000Z, 11426
2021-12-24T01:50:08.810000Z, 11428
2021-12-24T01:51:48.810000Z, 11428
2021-12-24T01:53:28.810000Z, 11429
2021-12-24T01:55:08.810000Z, 11436
2021-12-24T01:56:48.810000Z, 11440
2021-12-24T01:58:28.810000Z, 11440
2021-12-24T02:00:08.810000Z, 11440
2021-12-24T02:01:48.810000Z, 11440
2021-12-24T02:03:28.810000Z, 11440
2021-12-24T02:05:08.810000Z, 11443
2021-12-24T02:06:48.810000Z, 11446
2021-12-24T02:08:28.810000Z, 11445
2021-12-24T02:10:08.810000Z, 11452
2021-12-24T02:11:48.810000Z, 11455
2021-12-24T02:13:28.810000Z, 11456
2021-12-24T02:15:08.810000Z, 11457
2021-12-24T02:16:48.810000Z, 11456
2021-12-24T02:18:28.810000Z, 11459
2021-12-24T02:20:08.810000Z, 11460
2021-12-24T02:21:48.810000Z, 11469
2021-12-24T02:23:28.810000Z, 11471
2021-12-24T02:25:08.810000Z, 11472
2021-12-24T02:26:48.810000Z, 11472
2021-12-24T02:28:28.810000Z, 11472
2021-12-24T02:30:08.810000Z, 11475
2021-12-24T02:31:48.810000Z, 11478
2021-12-24T02:33:28.810000Z, 11479
2021-12-24T02:35:08.810000Z, 11487
2021-12-24T02:36:48.810000Z, 11488
2021-12-24T02:38:28.810000Z, 11488
2021-12-24T02:40:08.810000Z, 11488
2021-12-24T02:41:48.810000Z, 11492
2021-12-24T02:43:28.810000Z, 11492
2021-12-24T02:45:08.810000Z, 11504
2021-12-24T02:46:48.810000Z, 11504
2021-12-24T02:48:28.810000Z, 11504
2021-12-24T02:50:08.810000Z, 11504
2021-12-24T02:51:48.810000Z, 11504
2021-12-24T02:53:28.810000Z, 11507
2021-12-24T02:55:08.810000Z, 11508
2021-12-24T02:56:48.810000Z, 11513
2021-12-24T02:58:28.810000Z, 11520
2021-12-24T03:00:08.810000Z, 11520
2021-12-24T03:01:48.810000Z, 11525
2021-12-24T03:03:28.810000Z, 11524
2021-12-24T03:05:08.810000Z, 11528
2021-12-24T03:06:48.810000Z, 11534
2021-12-24T03:08:28.810000Z, 11536
2021-12-24T03:10:08.810000Z, 11536
2021-12-24T03:11:48.810000Z, 11536
2021-12-24T03:13:28.810000Z, 11537
2021-12-24T03:15:08.810000Z, 11545
2021-12-24T03:16:48.810000Z, 11551
2021-12-24T03:18:28.810000Z, 11552
2021-12-24T03:20:08.810000Z, 11552
2021-12-24T03:21:48.810000Z, 11554
2021-12-24T03:23:28.810000Z, 11554
2021-12-24T03:25:08.810000Z, 11565
2021-12-24T03:26:48.810000Z, 11568
2021-12-24T03:28:28.810000Z, 11568
