# dataset: GeoCSV 2.0
# delimiter: ,
# SID: XB_ELYHK_13_UK1
# sample_count: 864
# sample_rate_hz: 0.01
# start_time: 2021-12-24T00:00:08.810000Z
# latitude_deg: 4.502384
# longitude_deg: 135.623447
# elevation_m: -2613.4
# depth_m: 0.9
# azimuth_deg: 90.0
# dip_deg: 0
# instrument: HK-TEMP
# geodetic_datum: Mars 2000 planetocentric, MOLA geoid
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2021-12-24T00:00:08.810000Z, 32870
2021-12-24T00:01:48.810000Z, 32855
2021-12-24T00:03:28.810000Z, 32849
2021-12-24T00:05:08.810000Z, 32833
2021-12-24T00:06:48.810000Z, 32817
2021-12-24T00:08:28.810000Z, 32801
2021-12-24T00:10:08.810000Z, 32785
2021-12-24T00:11:48.810000Z, 32763
2021-12-24T00:13:28.810000Z, 32742
2021-12-24T00:15:08.810000Z, 32722
2021-12-24T00:16:48.810000Z, 32706
2021-12-24T00:18:28.810000Z, 32690
2021-12-24T00:20:08.810000Z, 32674
2021-12-24T00:21:48.810000Z, 32657
2021-12-24T00:23:28.810000Z, 32639
2021-12-24T00:25:08.810000Z, 32610
2021-12-24T00:26:48.810000Z, 32594
2021-12-24T00:28:28.810000Z, 32578
2021-12-24T00:30:08.810000Z, 32549
2021-12-24T00:31:48.810000Z, 32530
2021-12-24T00:33:28.810000Z, 32514
2021-12-24T00:35:08.810000Z, 32482
2021-12-24T00:36:48.810000Z, 32466
2021-12-24T00:38:28.810000Z, 32448
2021-12-24T00:40:08.810000Z, 32418
2021-12-24T00:41:48.810000Z, 32402
2021-12-24T00:43:28.810000Z, 32370
2021-12-24T00:45:08.810000Z, 32353
2021-12-24T00:46:48.810000Z, 32322
2021-12-24T00:48:28.810000Z, 32306
2021-12-24T00:50:08.810000Z, 32275
2021-12-24T00:51:48.810000Z, 32258
2021-12-24T00:53:28.810000Z, 32226
2021-12-24T00:55:08.810000Z, 32210
2021-12-24T00:56:48.810000Z, 32184
2021-12-24T00:58:28.810000Z, 32162
2021-12-24T01:00:08.810000Z, 32134
2021-12-24T01:01:48.810000Z, 32114
2021-12-24T01:03:28.810000Z, 32084
2021-12-24T01:05:08.810000Z, 32066
2021-12-24T01:06:48.810000Z, 32034
2021-12-24T01:08:28.810000Z, 32018
2021-12-24T01:10:08.810000Z, 31986
2021-12-24T01:11:48.810000Z, 31959
2021-12-24T01:13:28.810000Z, 31938
2021-12-24T01:15:08.810000Z, 31911
2021-12-24T01:16:48.810000Z, 31890
2021-12-24T01:18:28.810000Z, 31858
2021-12-24T01:20:08.810000Z, 31841
2021-12-24T01:21:48.810000Z, 31810
2021-12-24T01:23:28.810000Z, 31791
2021-12-24T01:25:08.810000Z, 31762
2021-12-24T01:26:48.810000Z, 31731
2021-12-24T01:28:28.810000Z, 31714
2021-12-24T01:30:08.810000Z, 31682
2021-12-24T01:31:48.810000Z, 31666
2021-12-24T01:33:28.810000Z, 31634
2021-12-24T01:35:08.810000Z, 31617
2021-12-24T01:36:48.810000Z, 31586
2021-12-24T01:38:28.810000Z, 31562
2021-12-24T01:40:08.810000Z, 31538
2021-12-24T01:41:48.810000Z, 31507
2021-12-24T01:43:28.810000Z, 31490
2021-12-24T01:45:08.810000Z, 31458
2021-12-24T01:46:48.810000Z, 31441
2021-12-24T01:48:28.810000Z, 31410
2021-12-24T01:50:08.810000Z, 31381
2021-12-24T01:51:48.810000Z, 31362
2021-12-24T01:53:28.810000Z, 31330
2021-12-24T01:55:08.810000Z, 31314
2021-12-24T01:56:48.810000Z, 31282
2021-12-24T01:58:28.810000Z, 31263
2021-12-24T02:00:08.810000Z, 31234
2021-12-24T02:01:48.810000Z, 31211
2021-12-24T02:03:28.810000Z, 31186
2021-12-24T02:05:08.810000Z, 31169
2021-12-24T02:06:48.810000Z, 31138
2021-12-24T02:08:28.810000Z, 31116
2021-12-24T02:10:08.810000Z, 31090
2021-12-24T02:11:48.810000Z, 31058
2021-12-24T02:13:28.810000Z, 31042
2021-12-24T02:15:08.810000Z, 31011
2021-12-24T02:16:48.810000Z, 30994
2021-12-24T02:18:28.810000Z, 30962
2021-12-24T02:20:08.810000Z, 30944
2021-12-24T02:21:48.810000Z, 30914
2021-12-24T02:23:28.810000Z, 30897
2021-12-24T02:25:08.810000Z, 30866
2021-12-24T02:26:48.810000Z, 30844
2021-12-24T02:28:28.810000Z, 30818
2021-12-24T02:30:08.810000Z, 30794
2021-12-24T02:31:48.810000Z, 30770
2021-12-24T02:33:28.810000Z, 30739
2021-12-24T02:35:08.810000Z, 30722
2021-12-24T02:36:48.810000Z, 30692
2021-12-24T02:38:28.810000Z, 30674
2021-12-24T02:40:08.810000Z, 30657
2021-12-24T02:41:48.810000Z, 30626
2021-12-24T02:43:28.810000Z, 30609
2021-12-24T02:45:08.810000Z, 30578
2021-12-24T02:46:48.810000Z, 30561
2021-12-24T02:48:28.810000Z, 30530
2021-12-24T02:50:08.810000Z, 30514
2021-12-24T02:51:48.810000Z, 30482
2021-12-24T02:53:28.810000Z, 30466
2021-12-24T02:55:08.810000Z, 30434
2021-12-24T02:56:48.810000Z, 30418
2021-12-24T02:58:28.810000Z, 30386
2021-12-24T03:00:08.810000Z, 30370
2021-12-24T03:01:48.810000Z, 30340
2021-12-24T03:03:28.810000Z, 30322
2021-12-24T03:05:08.810000Z, 30291
2021-12-24T03:06:48.810000Z, 30274
2021-12-24T03:08:28.810000Z, 30248
2021-12-24T03:10:08.810000Z, 30226
2021-12-24T03:11:48.810000Z, 30208
2021-12-24T03:13:28.810000Z, 30178
2021-12-24T03:15:08.810000Z, 30162
2021-12-24T03:16:48.810000Z, 30134
2021-12-24T03:18:28.810000Z, 30114
2021-12-24T03:20:08.810000Z, 30095
2021-12-24T03:21:48.810000Z, 30066
2021-12-24T03:23:28.810000Z, 30050
2021-12-24T03:25:08.810000Z, 30019
2021-12-24T03:26:48.810000Z, 30002
2021-12-24T03:28:28.810000Z, 29973
2021-12-24T03:30:08.810000Z, 29954
2021-12-24T03:31:48.810000Z, 29935
2021-12-24T03:33:28.810000Z, 29906
2021-12-24T03:35:08.810000Z, 29890
2021-12-24T03:36:48.810000Z, 29859
