# dataset: GeoCSV 2.0
# delimiter: ,
# SID: XB_ELYHK_30_UK1
# sample_count: 864
# sample_rate_hz: 0.01
# start_time: 2021-12-24T00:00:08.810000Z
# latitude_deg: 4.502384
# longitude_deg: 135.623447
# elevation_m: -2613.4
# depth_m: 0.9
# azimuth_deg: 90.0
# dip_deg: 0
# instrument: HK-TEMP
# geodetic_datum: Mars 2000 planetocentric, MOLA geoid
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2021-12-24T00:00:08.810000Z, 32946
2021-12-24T00:01:48.810000Z, 32930
2021-12-24T00:03:28.810000Z, 32914
2021-12-24T00:05:08.810000Z, 32899
2021-12-24T00:06:48.810000Z, 32893
2021-12-24T00:08:28.810000Z, 32881
2021-12-24T00:10:08.810000Z, 32865
2021-12-24T00:11:48.810000Z, 32850
2021-12-24T00:13:28.810000Z, 32834
2021-12-24T00:15:08.810000Z, 32818
2021-12-24T00:16:48.810000Z, 32802
2021-12-24T00:18:28.810000Z, 32786
2021-12-24T00:20:08.810000Z, 32770
2021-12-24T00:21:48.810000Z, 32754
2021-12-24T00:23:28.810000Z, 32737
2021-12-24T00:25:08.810000Z, 32722
2021-12-24T00:26:48.810000Z, 32705
2021-12-24T00:28:28.810000Z, 32687
2021-12-24T00:30:08.810000Z, 32658
2021-12-24T00:31:48.810000Z, 32642
2021-12-24T00:33:28.810000Z, 32626
2021-12-24T00:35:08.810000Z, 32609
2021-12-24T00:36:48.810000Z, 32586
2021-12-24T00:38:28.810000Z, 32562
2021-12-24T00:40:08.810000Z, 32546
2021-12-24T00:41:48.810000Z, 32528
2021-12-24T00:43:28.810000Z, 32498
2021-12-24T00:45:08.810000Z, 32482
2021-12-24T00:46:48.810000Z, 32465
2021-12-24T00:48:28.810000Z, 32434
2021-12-24T00:50:08.810000Z, 32417
2021-12-24T00:51:48.810000Z, 32387
2021-12-24T00:53:28.810000Z, 32370
2021-12-24T00:55:08.810000Z, 32343
2021-12-24T00:56:48.810000Z, 32322
2021-12-24T00:58:28.810000Z, 32305
2021-12-24T01:00:08.810000Z, 32274
2021-12-24T01:01:48.810000Z, 32257
2021-12-24T01:03:28.810000Z, 32226
2021-12-24T01:05:08.810000Z, 32210
2021-12-24T01:06:48.810000Z, 32179
2021-12-24T01:08:28.810000Z, 32162
2021-12-24T01:10:08.810000Z, 32130
2021-12-24T01:11:48.810000Z, 32114
2021-12-24T01:13:28.810000Z, 32082
2021-12-24T01:15:08.810000Z, 32065
2021-12-24T01:16:48.810000Z, 32034
2021-12-24T01:18:28.810000Z, 32017
2021-12-24T01:20:08.810000Z, 31986
2021-12-24T01:21:48.810000Z, 31958
2021-12-24T01:23:28.810000Z, 31938
2021-12-24T01:25:08.810000Z, 31906
2021-12-24T01:26:48.810000Z, 31890
2021-12-24T01:28:28.810000Z, 31858
2021-12-24T01:30:08.810000Z, 31836
2021-12-24T01:31:48.810000Z, 31810
2021-12-24T01:33:28.810000Z, 31779
2021-12-24T01:35:08.810000Z, 31762
2021-12-24T01:36:48.810000Z, 31730
2021-12-24T01:38:28.810000Z, 31703
2021-12-24T01:40:08.810000Z, 31682
2021-12-24T01:41:48.810000Z, 31653
2021-12-24T01:43:28.810000Z, 31633
2021-12-24T01:45:08.810000Z, 31602
2021-12-24T01:46:48.810000Z, 31580
2021-12-24T01:48:28.810000Z, 31554
2021-12-24T01:50:08.810000Z, 31524
2021-12-24T01:51:48.810000Z, 31505
2021-12-24T01:53:28.810000Z, 31474
2021-12-24T01:55:08.810000Z, 31445
2021-12-24T01:56:48.810000Z, 31426
2021-12-24T01:58:28.810000Z, 31394
2021-12-24T02:00:08.810000Z, 31376
2021-12-24T02:01:48.810000Z, 31346
2021-12-24T02:03:28.810000Z, 31314
2021-12-24T02:05:08.810000Z, 31297
2021-12-24T02:06:48.810000Z, 31266
2021-12-24T02:08:28.810000Z, 31235
2021-12-24T02:10:08.810000Z, 31218
2021-12-24T02:11:48.810000Z, 31186
2021-12-24T02:13:28.810000Z, 31169
2021-12-24T02:15:08.810000Z, 31138
2021-12-24T02:16:48.810000Z, 31110
2021-12-24T02:18:28.810000Z, 31090
2021-12-24T02:20:08.810000Z, 31058
2021-12-24T02:21:48.810000Z, 31041
2021-12-24T02:23:28.810000Z, 31010
2021-12-24T02:25:08.810000Z, 30978
2021-12-24T02:26:48.810000Z, 30961
2021-12-24T02:28:28.810000Z, 30930
2021-12-24T02:30:08.810000Z, 30908
2021-12-24T02:31:48.810000Z, 30882
2021-12-24T02:33:28.810000Z, 30850
2021-12-24T02:35:08.810000Z, 30833
2021-12-24T02:36:48.810000Z, 30802
2021-12-24T02:38:28.810000Z, 30774
2021-12-24T02:40:08.810000Z, 30754
2021-12-24T02:41:48.810000Z, 30722
2021-12-24T02:43:28.810000Z, 30705
2021-12-24T02:45:08.810000Z, 30674
2021-12-24T02:46:48.810000Z, 30658
2021-12-24T02:48:28.810000Z, 30626
2021-12-24T02:50:08.810000Z, 30609
2021-12-24T02:51:48.810000Z, 30578
2021-12-24T02:53:28.810000Z, 30546
2021-12-24T02:55:08.810000Z, 30530
2021-12-24T02:56:48.810000Z, 30498
2021-12-24T02:58:28.810000Z, 30482
2021-12-24T03:00:08.810000Z, 30450
2021-12-24T03:01:48.810000Z, 30428
2021-12-24T03:03:28.810000Z, 30402
2021-12-24T03:05:08.810000Z, 30374
2021-12-24T03:06:48.810000Z, 30354
2021-12-24T03:08:28.810000Z, 30322
2021-12-24T03:10:08.810000Z, 30306
2021-12-24T03:11:48.810000Z, 30274
2021-12-24T03:13:28.810000Z, 30257
