# dataset: GeoCSV 2.0
# delimiter: ,
# SID: XB_ELYHK_17_UK2
# sample_count: 864
# sample_rate_hz: 0.01
# start_time: 2021-12-24T00:00:08.810000Z
# latitude_deg: 4.502384
# longitude_deg: 135.623447
# elevation_m: -2613.4
# depth_m: 0.9
# azimuth_deg: 90.0
# dip_deg: 0
# instrument: HK-TEMP
# geodetic_datum: Mars 2000 planetocentric, MOLA geoid
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2021-12-24T00:00:08.810000Z, 38578
2021-12-24T00:01:48.810000Z, 38578
2021-12-24T00:03:28.810000Z, 38578
2021-12-24T00:05:08.810000Z, 38592
2021-12-24T00:06:48.810000Z, 38594
2021-12-24T00:08:28.810000Z, 38593
2021-12-24T00:10:08.810000Z, 38594
2021-12-24T00:11:48.810000Z, 38594
2021-12-24T00:13:28.810000Z, 38594
2021-12-24T00:15:08.810000Z, 38594
2021-12-24T00:16:48.810000Z, 38597
2021-12-24T00:18:28.810000Z, 38602
2021-12-24T00:20:08.810000Z, 38608
2021-12-24T00:21:48.810000Z, 38609
2021-12-24T00:23:28.810000Z, 38609
2021-12-24T00:25:08.810000Z, 38609
2021-12-24T00:26:48.810000Z, 38609
2021-12-24T00:28:28.810000Z, 38609
2021-12-24T00:30:08.810000Z, 38609
2021-12-24T00:31:48.810000Z, 38608
2021-12-24T00:33:28.810000Z, 38609
2021-12-24T00:35:08.810000Z, 38609
2021-12-24T00:36:48.810000Z, 38606
2021-12-24T00:38:28.810000Z, 38599
2021-12-24T00:40:08.810000Z, 38595
2021-12-24T00:41:48.810000Z, 38594
2021-12-24T00:43:28.810000Z, 38594
2021-12-24T00:45:08.810000Z, 38594
2021-12-24T00:46:48.810000Z, 38594
2021-12-24T00:48:28.810000Z, 38593
2021-12-24T00:50:08.810000Z, 38593
2021-12-24T00:51:48.810000Z, 38588
2021-12-24T00:53:28.810000Z, 38579
2021-12-24T00:55:08.810000Z, 38578
2021-12-24T00:56:48.810000Z, 38578
2021-12-24T00:58:28.810000Z, 38577
2021-12-24T01:00:08.810000Z, 38577
2021-12-24T01:01:48.810000Z, 38564
2021-12-24T01:03:28.810000Z, 38562
2021-12-24T01:05:08.810000Z, 38562
2021-12-24T01:06:48.810000Z, 38562
2021-12-24T01:08:28.810000Z, 38553
2021-12-24T01:10:08.810000Z, 38546
2021-12-24T01:11:48.810000Z, 38546
2021-12-24T01:13:28.810000Z, 38545
2021-12-24T01:15:08.810000Z, 38534
2021-12-24T01:16:48.810000Z, 38530
2021-12-24T01:18:28.810000Z, 38530
2021-12-24T01:20:08.810000Z, 38525
2021-12-24T01:21:48.810000Z, 38514
2021-12-24T01:23:28.810000Z, 38514
2021-12-24T01:25:08.810000Z, 38513
2021-12-24T01:26:48.810000Z, 38498
2021-12-24T01:28:28.810000Z, 38498
2021-12-24T01:30:08.810000Z, 38497
2021-12-24T01:31:48.810000Z, 38482
2021-12-24T01:33:28.810000Z, 38482
2021-12-24T01:35:08.810000Z, 38481
2021-12-24T01:36:48.810000Z, 38466
2021-12-24T01:38:28.810000Z, 38466
2021-12-24T01:40:08.810000Z, 38463
2021-12-24T01:41:48.810000Z, 38450
2021-12-24T01:43:28.810000Z, 38450
2021-12-24T01:45:08.810000Z, 38436
2021-12-24T01:46:48.810000Z, 38434
2021-12-24T01:48:28.810000Z, 38433
2021-12-24T01:50:08.810000Z, 38418
2021-12-24T01:51:48.810000Z, 38418
2021-12-24T01:53:28.810000Z, 38404
2021-12-24T01:55:08.810000Z, 38402
2021-12-24T01:56:48.810000Z, 38400
2021-12-24T01:58:28.810000Z, 38386
2021-12-24T02:00:08.810000Z, 38385
2021-12-24T02:01:48.810000Z, 38370
2021-12-24T02:03:28.810000Z, 38369
2021-12-24T02:05:08.810000Z, 38354
2021-12-24T02:06:48.810000Z, 38354
2021-12-24T02:08:28.810000Z, 38352
2021-12-24T02:10:08.810000Z, 38338
2021-12-24T02:11:48.810000Z, 38337
2021-12-24T02:13:28.810000Z, 38322
2021-12-24T02:15:08.810000Z, 38320
2021-12-24T02:16:48.810000Z, 38306
2021-12-24T02:18:28.810000Z, 38304
2021-12-24T02:20:08.810000Z, 38290
2021-12-24T02:21:48.810000Z, 38286
2021-12-24T02:23:28.810000Z, 38274
2021-12-24T02:25:08.810000Z, 38262
2021-12-24T02:26:48.810000Z, 38258
2021-12-24T02:28:28.810000Z, 38244
2021-12-24T02:30:08.810000Z, 38242
2021-12-24T02:31:48.810000Z, 38226
2021-12-24T02:33:28.810000Z, 38225
2021-12-24T02:35:08.810000Z, 38210
2021-12-24T02:36:48.810000Z, 38207
2021-12-24T02:38:28.810000Z, 38194
