# dataset: GeoCSV 2.0
# delimiter: ,
# SID: XB_ELYHK_26_UK2
# sample_count: 864
# sample_rate_hz: 0.01
# start_time: 2021-12-24T00:00:08.810000Z
# latitude_deg: 4.502384
# longitude_deg: 135.623447
# elevation_m: -2613.4
# depth_m: 0.9
# azimuth_deg: 90.0
# dip_deg: 0
# instrument: HK-TEMP
# geodetic_datum: Mars 2000 planetocentric, MOLA geoid
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2021-12-24T00:00:08.810000Z, 38569
2021-12-24T00:01:48.810000Z, 38577
2021-12-24T00:03:28.810000Z, 38578
2021-12-24T00:05:08.810000Z, 38578
2021-12-24T00:06:48.810000Z, 38578
2021-12-24T00:08:28.810000Z, 38580
2021-12-24T00:10:08.810000Z, 38589
2021-12-24T00:11:48.810000Z, 38593
2021-12-24T00:13:28.810000Z, 38594
2021-12-24T00:15:08.810000Z, 38594
2021-12-24T00:16:48.810000Z, 38594
2021-12-24T00:18:28.810000Z, 38594
2021-12-24T00:20:08.810000Z, 38594
2021-12-24T00:21:48.810000Z, 38594
2021-12-24T00:23:28.810000Z, 38594
2021-12-24T00:25:08.810000Z, 38594
2021-12-24T00:26:48.810000Z, 38594
2021-12-24T00:28:28.810000Z, 38594
2021-12-24T00:30:08.810000Z, 38594
2021-12-24T00:31:48.810000Z, 38594
2021-12-24T00:33:28.810000Z, 38594
2021-12-24T00:35:08.810000Z, 38594
2021-12-24T00:36:48.810000Z, 38594
2021-12-24T00:38:28.810000Z, 38594
2021-12-24T00:40:08.810000Z, 38594
2021-12-24T00:41:48.810000Z, 38594
2021-12-24T00:43:28.810000Z, 38593
2021-12-24T00:45:08.810000Z, 38593
2021-12-24T00:46:48.810000Z, 38591
2021-12-24T00:48:28.810000Z, 38582
2021-12-24T00:50:08.810000Z, 38579
2021-12-24T00:51:48.810000Z, 38578
2021-12-24T00:53:28.810000Z, 38578
2021-12-24T00:55:08.810000Z, 38578
2021-12-24T00:56:48.810000Z, 38577
2021-12-24T00:58:28.810000Z, 38571
2021-12-24T01:00:08.810000Z, 38562
2021-12-24T01:01:48.810000Z, 38562
2021-12-24T01:03:28.810000Z, 38562
2021-12-24T01:05:08.810000Z, 38561
2021-12-24T01:06:48.810000Z, 38552
2021-12-24T01:08:28.810000Z, 38546
2021-12-24T01:10:08.810000Z, 38546
2021-12-24T01:11:48.810000Z, 38545
2021-12-24T01:13:28.810000Z, 38531
2021-12-24T01:15:08.810000Z, 38530
2021-12-24T01:16:48.810000Z, 38530
2021-12-24T01:18:28.810000Z, 38529
2021-12-24T01:20:08.810000Z, 38514
2021-12-24T01:21:48.810000Z, 38514
2021-12-24T01:23:28.810000Z, 38513
2021-12-24T01:25:08.810000Z, 38499
2021-12-24T01:26:48.810000Z, 38498
2021-12-24T01:28:28.810000Z, 38497
2021-12-24T01:30:08.810000Z, 38485
2021-12-24T01:31:48.810000Z, 38482
2021-12-24T01:33:28.810000Z, 38482
2021-12-24T01:35:08.810000Z, 38467
2021-12-24T01:36:48.810000Z, 38466
2021-12-24T01:38:28.810000Z, 38465
2021-12-24T01:40:08.810000Z, 38451
2021-12-24T01:41:48.810000Z, 38450
2021-12-24T01:43:28.810000Z, 38448
2021-12-24T01:45:08.810000Z, 38434
2021-12-24T01:46:48.810000Z, 38434
2021-12-24T01:48:28.810000Z, 38423
2021-12-24T01:50:08.810000Z, 38418
2021-12-24T01:51:48.810000Z, 38417
2021-12-24T01:53:28.810000Z, 38402
2021-12-24T01:55:08.810000Z, 38402
2021-12-24T01:56:48.810000Z, 38386
2021-12-24T01:58:28.810000Z, 38386
2021-12-24T02:00:08.810000Z, 38379
2021-12-24T02:01:48.810000Z, 38370
2021-12-24T02:03:28.810000Z, 38369
2021-12-24T02:05:08.810000Z, 38354
2021-12-24T02:06:48.810000Z, 38354
2021-12-24T02:08:28.810000Z, 38344
2021-12-24T02:10:08.810000Z, 38338
2021-12-24T02:11:48.810000Z, 38327
2021-12-24T02:13:28.810000Z, 38322
2021-12-24T02:15:08.810000Z, 38311
2021-12-24T02:16:48.810000Z, 38306
2021-12-24T02:18:28.810000Z, 38293
2021-12-24T02:20:08.810000Z, 38290
2021-12-24T02:21:48.810000Z, 38275
2021-12-24T02:23:28.810000Z, 38274
2021-12-24T02:25:08.810000Z, 38259
2021-12-24T02:26:48.810000Z, 38258
2021-12-24T02:28:28.810000Z, 38242
2021-12-24T02:30:08.810000Z, 38242
2021-12-24T02:31:48.810000Z, 38226
2021-12-24T02:33:28.810000Z, 38225
2021-12-24T02:35:08.810000Z, 38210
2021-12-24T02:36:48.810000Z, 38202
2021-12-24T02:38:28.810000Z, 38194
2021-12-24T02:40:08.810000Z, 38178
2021-12-24T02:41:48.810000Z, 38177
2021-12-24T02:43:28.810000Z, 38162
2021-12-24T02:45:08.810000Z, 38159
2021-12-24T02:46:48.810000Z, 38146
2021-12-24T02:48:28.810000Z, 38130
2021-12-24T02:50:08.810000Z, 38130
2021-12-24T02:51:48.810000Z, 38114
2021-12-24T02:53:28.810000Z, 38106
2021-12-24T02:55:08.810000Z, 38098
2021-12-24T02:56:48.810000Z, 38082
2021-12-24T02:58:28.810000Z, 38082
2021-12-24T03:00:08.810000Z, 38066
2021-12-24T03:01:48.810000Z, 38061
2021-12-24T03:03:28.810000Z, 38050
2021-12-24T03:05:08.810000Z, 38034
2021-12-24T03:06:48.810000Z, 38029
2021-12-24T03:08:28.810000Z, 38018
2021-12-24T03:10:08.810000Z, 38002
2021-12-24T03:11:48.810000Z, 37996
2021-12-24T03:13:28.810000Z, 37986
2021-12-24T03:15:08.810000Z, 37970
2021-12-24T03:16:48.810000Z, 37969
2021-12-24T03:18:28.810000Z, 37954
2021-12-24T03:20:08.810000Z, 37938
2021-12-24T03:21:48.810000Z, 37937
2021-12-24T03:23:28.810000Z, 37922
2021-12-24T03:25:08.810000Z, 37906
2021-12-24T03:26:48.810000Z, 37903
2021-12-24T03:28:28.810000Z, 37889
2021-12-24T03:30:08.810000Z, 37874
2021-12-24T03:31:48.810000Z, 37866
2021-12-24T03:33:28.810000Z, 37858
2021-12-24T03:35:08.810000Z, 37842
2021-12-24T03:36:48.810000Z, 37837
2021-12-24T03:38:28.810000Z, 37826
2021-12-24T03:40:08.810000Z, 37810
2021-12-24T03:41:48.810000Z, 37798
2021-12-24T03:43:28.810000Z, 37794
2021-12-24T03:45:08.810000Z, 37778
2021-12-24T03:46:48.810000Z, 37762
2021-12-24T03:48:28.810000Z, 37760
2021-12-24T03:50:08.810000Z, 37746
2021-12-24T03:51:48.810000Z, 37731
2021-12-24T03:53:28.810000Z, 37720
2021-12-24T03:55:08.810000Z, 37713
2021-12-24T03:56:48.810000Z, 37698
2021-12-24T03:58:28.810000Z, 37684
2021-12-24T04:00:08.810000Z, 37681
2021-12-24T04:01:48.810000Z, 37666
2021-12-24T04:03:28.810000Z, 37650
2021-12-24T04:05:08.810000Z, 37637
2021-12-24T04:06:48.810000Z, 37633
2021-12-24T04:08:28.810000Z, 37618
2021-12-24T04:10:08.810000Z, 37602
