# dataset: GeoCSV 2.0
# delimiter: ,
# SID: XB_ELYHK_28_UK2
# sample_count: 864
# sample_rate_hz: 0.01
# start_time: 2021-12-24T00:00:08.810000Z
# latitude_deg: 4.502384
# longitude_deg: 135.623447
# elevation_m: -2613.4
# depth_m: 0.9
# azimuth_deg: 90.0
# dip_deg: 0
# instrument: HK-TEMP
# geodetic_datum: Mars 2000 planetocentric, MOLA geoid
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2021-12-24T00:00:08.810000Z, 12896
2021-12-24T00:01:48.810000Z, 12896
2021-12-24T00:03:28.810000Z, 12898
2021-12-24T00:05:08.810000Z, 12898
2021-12-24T00:06:48.810000Z, 12904
2021-12-24T00:08:28.810000Z, 12908
2021-12-24T00:10:08.810000Z, 12911
2021-12-24T00:11:48.810000Z, 12912
2021-12-24T00:13:28.810000Z, 12912
2021-12-24T00:15:08.810000Z, 12917
2021-12-24T00:16:48.810000Z, 12919
2021-12-24T00:18:28.810000Z, 12927
2021-12-24T00:20:08.810000Z, 12928
2021-12-24T00:21:48.810000Z, 12934
2021-12-24T00:23:28.810000Z, 12937
2021-12-24T00:25:08.810000Z, 12944
2021-12-24T00:26:48.810000Z, 12945
2021-12-24T00:28:28.810000Z, 12949
2021-12-24T00:30:08.810000Z, 12958
2021-12-24T00:31:48.810000Z, 12960
2021-12-24T00:33:28.810000Z, 12966
2021-12-24T00:35:08.810000Z, 12975
2021-12-24T00:36:48.810000Z, 12976
2021-12-24T00:38:28.810000Z, 12977
2021-12-24T00:40:08.810000Z, 12991
2021-12-24T00:41:48.810000Z, 12992
2021-12-24T00:43:28.810000Z, 13001
2021-12-24T00:45:08.810000Z, 13008
2021-12-24T00:46:48.810000Z, 13011
2021-12-24T00:48:28.810000Z, 13022
2021-12-24T00:50:08.810000Z, 13024
2021-12-24T00:51:48.810000Z, 13032
2021-12-24T00:53:28.810000Z, 13040
2021-12-24T00:55:08.810000Z, 13040
2021-12-24T00:56:48.810000Z, 13048
2021-12-24T00:58:28.810000Z, 13056
2021-12-24T01:00:08.810000Z, 13061
2021-12-24T01:01:48.810000Z, 13072
2021-12-24T01:03:28.810000Z, 13079
2021-12-24T01:05:08.810000Z, 13088
2021-12-24T01:06:48.810000Z, 13093
2021-12-24T01:08:28.810000Z, 13104
2021-12-24T01:10:08.810000Z, 13104
2021-12-24T01:11:48.810000Z, 13117
2021-12-24T01:13:28.810000Z, 13123
2021-12-24T01:15:08.810000Z, 13133
2021-12-24T01:16:48.810000Z, 13137
2021-12-24T01:18:28.810000Z, 13147
2021-12-24T01:20:08.810000Z, 13152
2021-12-24T01:21:48.810000Z, 13164
2021-12-24T01:23:28.810000Z, 13168
2021-12-24T01:25:08.810000Z, 13175
2021-12-24T01:26:48.810000Z, 13184
2021-12-24T01:28:28.810000Z, 13194
